Region,Type,Composition,X,Y,Z,Color
Vesta,Asteroid,Ni,-1428745.30981436,874405.33625032,14546.6495768157,#FF75C9F1
Vesta,Asteroid,Ni,-1529915.93707257,944909.767211299,-3838.56819827119,#FF75C9F1
Vesta,Asteroid,Ni,-1539698.90035791,938106.975650813,4081.3256848528,#FF75C9F1
Vesta,Asteroid,Ni,-1427864.34259645,1003090.93295087,1698.08926839185,#FF75C9F1
Vesta,Asteroid,Ni,-1420934.25353624,1009749.37985009,1433.16017659994,#FF75C9F1
Vesta,Asteroid,Ni,-1418028.82781829,1017218.21262568,-6498.01412243156,#FF75C9F1
Vesta,Asteroid,Ni,-1512387.80223646,965169.183949371,6461.92289471629,#FF75C9F1
Vesta,Asteroid,Ni,-1502889.87926535,1007252.0856065,-4654.45503477657,#FF75C9F1
Vesta,Asteroid,Ni,-1448121.58479156,947011.530492458,13110.3992795861,#FF75C9F1
Vesta,Asteroid,Ni,-1490538.70559306,963812.802612357,-5583.61840472128,#FF75C9F1
Vesta,Asteroid,Ni,-1340130.62329854,1026703.17677211,3065.50374820007,#FF75C9F1
Vesta,Asteroid,Ni,-1427457.59555614,967213.131898507,-13939.9851367086,#FF75C9F1
Vesta,Asteroid,Ni,-1320798.40509621,989531.754839149,1402.00880167229,#FF75C9F1
Vesta,Asteroid,Ni,-1376955.64816682,957528.563125289,12441.6505597864,#FF75C9F1
Vesta,Asteroid,Ni,-1381826.08088276,964658.192159086,15881.1902806495,#FF75C9F1
Vesta,Asteroid,Ni,-1347497.83024068,1035255.71774602,14783.9553584232,#FF75C9F1
Vesta,Asteroid,Ni,-1430756.3008662,917346.871081456,-17845.0320103812,#FF75C9F1
Vesta,Asteroid,Ni,-1341248.99533135,1036148.36554824,15289.0866062373,#FF75C9F1
Vesta,Asteroid,Ni,-1361373.21424459,998874.804581781,11435.1818334111,#FF75C9F1
Vesta,Asteroid,Ni,-1449331.35389119,1004596.46589446,14056.6560267237,#FF75C9F1
Vesta,Asteroid,Ni,-1449200.62801146,975931.495545372,10340.2792905335,#FF75C9F1
Vesta,Asteroid,Ni,-1448263.55717561,975523.460894256,6171.48596327647,#FF75C9F1
Vesta,Asteroid,Ni,-1451040.01406766,968201.880024951,13458.1356239383,#FF75C9F1
Vesta,Asteroid,Ni,-1432965.3566836,988597.278319381,12578.2975529943,#FF75C9F1
Vesta,Asteroid,Ni,-1412385.11838039,987646.601449735,11487.9551791911,#FF75C9F1
Vesta,Asteroid,Ni,-1403064.41190727,994078.7057048,14305.9814979796,#FF75C9F1
Vesta,Asteroid,Ni,-1388146.90250845,993893.443737551,2549.2378372018,#FF75C9F1
Vesta,Asteroid,Ni,-1427958.69069709,903171.674478301,548.499150337316,#FF75C9F1
Vesta,Asteroid,Ni,-1335775.42717587,1040706.13108818,-15172.5879498879,#FF75C9F1
Vesta,Asteroid,Ni,-1451571.72100309,1054661.01964507,534.481738883575,#FF75C9F1
Vesta,Asteroid,Ni,-1366075.62365854,1007001.43832946,15718.3081006437,#FF75C9F1
Vesta,Asteroid,Ni,-1357845.63714744,941824.840636071,14775.0209173266,#FF75C9F1
Vesta,Asteroid,Ni,-1294292.19522128,1005306.91313531,14101.7969233119,#FF75C9F1
Vesta,Asteroid,Ni,-1428031.08720881,903205.776099608,484.687581937348,#FF75C9F1
Vesta,Asteroid,Ni,-1474614.01435341,905312.092242542,-19200.0191517967,#FF75C9F1
Vesta,Asteroid,Ni,-1410823.97407686,923558.122910682,10440.5807326805,#FF75C9F1
Vesta,Asteroid,Ni,-1407947.47296095,937392.026969347,3214.29380386285,#FF75C9F1
Vesta,Asteroid,Ni,-1412637.94734831,944845.659657404,-131.403949887985,#FF75C9F1
Vesta,Asteroid,Ni,-1397292.82160979,972765.289111013,-19113.9496059702,#FF75C9F1
Vesta,Asteroid,Pb,-1459505.84158183,983843.432321339,3634.69742244872,#FF75C9F1
Vesta,Asteroid,Pb,-1480386.42516711,977549.764359895,-14067.6560889682,#FF75C9F1
Vesta,Asteroid,Pb,-1489300.38535872,942430.124929127,4797.90243209926,#FF75C9F1
Vesta,Asteroid,Pb,-1470485.44964757,934371.835046587,300.633553888767,#FF75C9F1
Vesta,Asteroid,Pb,-1335279.25639213,1019191.24920928,6167.31969298414,#FF75C9F1
Vesta,Asteroid,Pb,-1471198.36462272,933647.839855349,11193.7276482683,#FF75C9F1
Vesta,Asteroid,Pb,-1299504.74482319,1017133.43908371,-7242.99157642296,#FF75C9F1
Vesta,Asteroid,Pb,-1320793.53552314,989593.491868046,1462.26728625937,#FF75C9F1
Vesta,Asteroid,Pb,-1337138.17628049,976390.080650806,6341.24448263331,#FF75C9F1
Vesta,Asteroid,Pb,-1356862.32454116,984815.264449817,14784.8396418788,#FF75C9F1
Vesta,Asteroid,Pb,-1431098.82236484,1017731.64057857,-5691.31382474875,#FF75C9F1
Vesta,Asteroid,Pb,-1433627.50451833,1003412.38132341,-9581.01862950808,#FF75C9F1
Vesta,Asteroid,Pb,-1454008.27425834,983238.421107277,13718.2630761106,#FF75C9F1
Vesta,Asteroid,Pb,-1399131.60577198,972900.65991687,2767.94292534038,#FF75C9F1
Vesta,Asteroid,Pb,-1391193.56409603,986564.001213513,10403.0082030137,#FF75C9F1
Vesta,Asteroid,Pb,-1361495.55813438,927403.824883185,14763.1804796369,#FF75C9F1
Vesta,Asteroid,Pb,-1359580.23789371,963192.454195935,3886.81508557376,#FF75C9F1
Vesta,Asteroid,Pb,-1310614.51169438,1025113.36153667,-13900.88127813,#FF75C9F1
Vesta,Asteroid,Pb,-1295180.52029818,1009463.73540141,215.146816971261,#FF75C9F1
Vesta,Asteroid,Pb,-1430672.19654346,924584.779899382,871.826527321045,#FF75C9F1
Vesta,Asteroid,Pb,-1429016.16860923,903311.867104067,11788.6358599689,#FF75C9F1
Vesta,Asteroid,Pb,-1511937.07065735,936418.072350566,2267.02545398181,#FF75C9F1
Vesta,Asteroid,Pb,-1510722.33300977,936170.504662787,-8528.52532408868,#FF75C9F1
Vesta,Asteroid,Pb,-1531753.17949915,937625.209398161,-6922.17357624332,#FF75C9F1
Vesta,Asteroid,Pb,-1418029.46189045,1017212.32612642,-6500.00957876948,#FF75C9F1
Vesta,Asteroid,Pb,-1494258.85917027,1014067.18211084,-8539.47831094169,#FF75C9F1
Vesta,Asteroid,Pb,-1468853.08920523,948175.923151749,14463.3170635731,#FF75C9F1
Vesta,Asteroid,Pt,-1413015.65315649,901958.905221636,-4893.90384915611,#FF75C9F1
Vesta,Asteroid,Pt,-1539658.37128446,938191.024492468,4151.73402733346,#FF75C9F1
Vesta,Asteroid,Pt,-1490526.56971987,963797.801949925,-5762.27613110598,#FF75C9F1
Vesta,Asteroid,Pt,-1449331.35389119,1004596.46589446,14056.6560267237,#FF75C9F1
Vesta,Asteroid,Pt,-1356428.92362199,1006012.44657038,-17792.2514621551,#FF75C9F1
Vesta,Asteroid,Pt,-1450243.29526033,1039779.65786251,11254.426492299,#FF75C9F1
Vesta,Asteroid,Pt,-1360579.53655669,956336.434841095,-3778.77850856775,#FF75C9F1
Vesta,Asteroid,Pt,-1288316.31262002,1008973.13704557,-204.046073962643,#FF75C9F1
Vesta,Asteroid,Pt,-1285590.47385437,1016635.92963694,-7709.4066778018,#FF75C9F1
Vesta,Asteroid,Si Cu,-1433359.10872551,931582.093127986,-18123.4331735344,#FF75C9F1
Vesta,Asteroid,Si,-1429718.07928458,924259.662125921,-9987.09278353767,#FF75C9F1
Vesta,Asteroid,Si,-1410824.04018041,923558.113069761,10440.6121645044,#FF75C9F1
Vesta,Asteroid,Si,-1396520.95874878,958140.846323313,2810.36086516226,#FF75C9F1
Vesta,Asteroid,Si,-1400636.44390807,965727.441217491,-4581.77262706911,#FF75C9F1
Vesta,Asteroid,Si,-1412505.14572807,873404.195330655,-8787.29509992936,#FF75C9F1
Vesta,Asteroid,Si,-1448638.79442676,875629.697489741,4640.90417712455,#FF75C9F1
Vesta,Asteroid,Si,-1427491.33875884,874357.372707322,4230.79198843514,#FF75C9F1
Vesta,Asteroid,Si,-1429191.99499909,902980.474039382,11600.3688322253,#FF75C9F1
Vesta,Asteroid,Si,-1447501.59837058,911578.529159445,16630.4519543576,#FF75C9F1
Vesta,Asteroid,Si,-1513960.80685772,922211.167238221,6136.79340311104,#FF75C9F1
Vesta,Asteroid,Si,-1529894.9855645,944826.937100719,-3965.56907735029,#FF75C9F1
Vesta,Asteroid,Si,-1431086.15599401,989063.467579003,-9425.32136475879,#FF75C9F1
Vesta,Asteroid,Si,-1513594.44407155,964924.682232124,10336.0846940279,#FF75C9F1
Vesta,Asteroid,Si,-1500748.222624,1014637.40138159,-7722.72548779074,#FF75C9F1
Vesta,Asteroid,Si,-1448116.63434152,946997.738961498,13198.5932075968,#FF75C9F1
Vesta,Asteroid,Si,-1490328.08324939,935082.246761238,-9905.65498263669,#FF75C9F1
Vesta,Asteroid,Si,-1451404.86551016,954224.788487434,-5251.53610272552,#FF75C9F1
Vesta,Asteroid,Si,-1315441.59161467,1004285.83341004,-9297.92698631839,#FF75C9F1
Vesta,Asteroid,Si,-1317480.17477917,996557.120702875,-6236.3111334707,#FF75C9F1
Vesta,Asteroid,Si,-1377705.09650707,985853.022450115,16207.9992070092,#FF75C9F1
Vesta,Asteroid,Si,-1359203.82513436,1028574.41729319,10551.5629746859,#FF75C9F1
Vesta,Asteroid,Si,-1432887.62611332,917397.663009075,4172.88434928477,#FF75C9F1
Vesta,Asteroid,Si,-1356829.40622722,984734.138031971,15016.1833980479,#FF75C9F1
Vesta,Asteroid,Si,-1349618.54276559,984684.689936337,14429.1458015241,#FF75C9F1
Vesta,Asteroid,Si,-1397079.13633575,986917.038048319,6295.64698886021,#FF75C9F1
Vesta,Asteroid,Si,-1389950.17192344,986789.40120928,6214.64493278309,#FF75C9F1
Vesta,Asteroid,Si,-1356428.92280749,1006012.44362019,-17792.2395334329,#FF75C9F1
Vesta,Asteroid,Si,-1338023.38284591,1026317.31545685,-18647.084773318,#FF75C9F1
Vesta,Asteroid,Si,-1361306.51661117,1048959.50221809,-17294.3963525808,#FF75C9F1
Vesta,Asteroid,Si,-1401603.89200559,1101573.59278236,4648.88792611744,#FF75C9F1
Vesta,Asteroid,Si,-1296544.31025936,995371.168457624,-7456.18460973217,#FF75C9F1
Vesta,Asteroid,Si,-1356617.68648952,1015274.14438482,14073.3170367351,#FF75C9F1
Vesta,Asteroid,Si,-1447930.98736405,904425.877148338,-9164.59127070337,#FF75C9F1
Vesta,Asteroid,Si,-1310614.51169438,1025113.36153667,-13900.88127813,#FF75C9F1
Vesta,Asteroid,Si,-1287389.10677655,1009262.06888225,-4607.78564549674,#FF75C9F1
Vesta,Asteroid,Si,-1294374.51508156,1009642.89518076,-3670.88477697734,#FF75C9F1
Vesta,Asteroid,Si,-1285590.44609312,1016635.91045274,-7709.39984351833,#FF75C9F1
Vesta,Asteroid,Si,-1430970.36977247,895590.381985727,15045.9435553942,#FF75C9F1
Vesta,Asteroid,Si,-1451513.65821831,911632.109226057,-16699.8295659366,#FF75C9F1
Vesta,Asteroid,Si,-1433876.09024976,917217.944504645,15290.4848847465,#FF75C9F1
Vesta,Asteroid,Si,-1433826.37357852,917274.625384004,15184.1179509123,#FF75C9F1
Vesta,Asteroid,Si,-1481398.53694087,906051.410969376,-18176.0078203049,#FF75C9F1
Vesta,Asteroid,Si,-1502977.05444462,943187.957306283,5523.62708134337,#FF75C9F1
Vesta,Asteroid,Ti,-1452556.71098796,911625.872988735,-5587.831579858,#FF75C9F1
Vesta,Asteroid,Ti,-1448963.98190176,896801.610575934,-17112.2381391953,#FF75C9F1
Vesta,Asteroid,Ti,-1501208.2291185,914448.686404531,-9238.6687321177,#FF75C9F1
Vesta,Asteroid,Ti,-1397717.21311727,944218.616932749,-5079.29207008207,#FF75C9F1
Vesta,Asteroid,Ti,-1535600.90428367,952372.196101825,4082.11743711671,#FF75C9F1
Vesta,Asteroid,Ti,-1427994.35461108,967241.780167013,-9729.4266126215,#FF75C9F1
Vesta,Asteroid,Ti,-1360346.40594599,934797.904644098,10442.062320963,#FF75C9F1
Vesta,Asteroid,Ti,-1366335.39833828,956986.501141242,-14115.9292950421,#FF75C9F1
Vesta,Asteroid,Ti,-1366654.64729364,956759.250486049,-14218.8017593627,#FF75C9F1
Vesta,Asteroid,U,-1430009.90659845,895713.66537068,4037.17992417586,#FF75C9F1
Vesta,Asteroid,U,-1443884.00193808,967983.513127111,13309.0272777741,#FF75C9F1
Vesta,Asteroid,U,-1335775.42717587,1040706.13108818,-15172.5879498879,#FF75C9F1
Vesta,Asteroid,U,-1376943.53006689,1078994.69545398,-8161.540964461,#FF75C9F1
Vesta,Asteroid,U,-1454041.84152735,1047589.83411588,3360.96027420743,#FF75C9F1
Vesta,Asteroid,U,-1418382.27694369,1016976.7666787,4844.7318384559,#FF75C9F1
Vesta,Asteroid,U,-1453650.33616723,911427.252029301,5398.89872227855,#FF75C9F1
Vesta,Asteroid,U,-1453571.1227496,911392.407186906,5490.70939336465,#FF75C9F1
Vesta,Asteroid,U,-1511395.48773537,907735.284132599,5531.81902509105,#FF75C9F1
Vesta,Asteroid,U,-1521303.80154811,923017.88057552,6741.88515184527,#FF75C9F1
Vesta,Asteroid,U,-1423208.02344133,1024005.63273813,1309.95421544896,#FF75C9F1
Vesta,Asteroid,U,-1521299.63042327,958635.720744175,3363.06030392649,#FF75C9F1
Vesta,Asteroid,U,-1483105.43330046,934552.01412284,-10237.9376006264,#FF75C9F1
Vesta,Asteroid,U,-1347497.83024068,1035255.71774602,14783.9553584232,#FF75C9F1
Vesta,Asteroid,U,-1453571.1227495,911392.407191292,5490.70939408885,#FFAC75F1
Vesta,Asteroid,W,-1432718.96655041,903224.013435373,-14769.3557577907,#FF75C9F1
Vesta,Asteroid,W,-1470523.98571091,905371.140564092,14253.5563936999,#FF75C9F1
Vesta,Asteroid,W,-1492072.1040081,928023.473924583,-6301.7408838698,#FF75C9F1
Vesta,Asteroid,W,-1467924.21266848,948124.245412859,3879.05648004575,#FF75C9F1
Vesta,Asteroid,W,-1468815.87632718,948215.621753889,14468.5437790485,#FF75C9F1
Vesta,Asteroid,W,-1464328.91056976,933760.206331054,10633.5657439084,#FF75C9F1
Vesta,Asteroid,W,-1451404.86551016,954224.788487434,-5251.53610272552,#FF75C9F1
Vesta,Asteroid,W,-1316370.52909303,1039224.04812037,-5326.65389976369,#FF75C9F1
Vesta,Asteroid,W,-1314927.29467288,989583.159831782,12379.2883694391,#FF75C9F1
Vesta,Asteroid,W,-1381826.08131715,964658.190114822,15881.1894910892,#FF75C9F1
Vesta,Asteroid,W,-1341172.24531569,1036094.38725976,15308.4701761261,#FF75C9F1
Vesta,Asteroid,W,-1342049.85308507,1009338.79723379,12149.1168912747,#FF75C9F1
Vesta,Asteroid,W,-1454371.94524192,1018531.09749816,10614.2662545097,#FF75C9F1
Vesta,Asteroid,W,-1454008.29716233,983238.456454396,13718.2831148048,#FF75C9F1
Vesta,Asteroid,W,-1380343.06947751,993495.403475545,-9121.74614330114,#FF75C9F1
Vesta,Asteroid,W,-1362036.03515124,1013280.1065218,-10282.233288319,#FF75C9F1
Vesta,Asteroid,W,-1360500.64654442,1056563.88541212,-9422.10543791119,#FF75C9F1
Vesta,Asteroid,W,-1376943.53318061,1078994.70073431,-8161.51861728642,#FF75C9F1
Vesta,Asteroid,W,-1400130.51775385,1097824.00789718,11005.1106264972,#FF75C9F1
Vesta,Asteroid,W,-1437423.49213363,1089708.45904004,-7755.86741993397,#FF75C9F1
Vesta,Asteroid,W,-1452716.57447943,1047406.44678305,-7606.56197992731,#FF75C9F1
Vesta,Asteroid,W,-1454097.33230964,882992.493050195,12803.1568756249,#FF75C9F1
Vesta,Asteroid,W,-1356619.7046446,1015235.97061902,14119.6680221236,#FF75C9F1
Vesta,Asteroid,W,-1288324.03468506,1008967.54599213,-170.557452630892,#FF75C9F1
Vesta,Asteroid,W,-1448820.93773183,904349.582095112,1908.66869701398,#FF75C9F1
Vesta,Asteroid,W,-1513160.54594513,922353.51376334,-5217.4676360874,#FF75C9F1
Vesta,Asteroid,W,-1510135.36412833,943818.959554168,5952.402019964,#FF75C9F1
Vesta,Asteroid,W,-1387282.83737358,893467.772144417,-9583.37092068436,#FF75C9F1
Vesta,Asteroid,W,-1372251.53378557,906809.445311636,3882.39928635725,#FF75C9F1
Vesta,Asteroid,W,-1428744.83540809,874405.473621338,14547.1022350517,#FF75C9F1
Vesta,Asteroid,W,-1450031.46722784,896861.475550888,-5941.2048928869,#FF75C9F1
Vesta,Asteroid,Mg,-1296787.06620586,1018482.2650064,11209.7342427778,#FF75C9F1
Vesta,Asteroid,W,-1296787.06620586,1018482.2650064,11209.7342427778,#FF75C9F1
Vesta,Asteroid,Mg,-1287082.74630479,1038716.64784763,11877.680133614,#FF75C9F1
Vesta,Asteroid,Ni,-1289480.77933625,1044591.27604548,15028.9350486503,#FF75C9F1
Vesta,Asteroid,Diamond,-1289521.07030887,1044614.05918089,14881.5110426129,#FFAC75F1
Vesta,Asteroid,Diamond,-1289278.97254718,1044629.96315134,14813.1851071135,#FF75C9F1
Vesta,Asteroid,Cu,-1284737.06426612,1058790.86583794,4304.82721857314,#FF75C9F1
Vesta,Asteroid,W,-1284737.90556577,1058792.08850518,4304.37750796561,#FF75C9F1
Vesta,Asteroid,Ag,-1284283.2616645,1059096.45565042,-6955.95980029221,#FF75C9F1
Vesta,Asteroid,Si,-1288725.08071712,1066374.13205825,-10411.6685425345,#FF75C9F1
Vesta,Asteroid,Cu,-1287769.59374717,1065773.15608714,-14956.4053229135,#FF75C9F1
Vesta,Asteroid,W,-1287769.60378652,1065773.17267637,-14956.3818837744,#FF75C9F1
Vesta,Asteroid,W,-1289663.06949607,1059102.66718888,-18196.4225629004,#FF75C9F1
Vesta,Asteroid,Ag,-1285433.488307,1044997.27074565,-14699.3175754073,#FF75C9F1
Vesta,Asteroid,Fe,-1285433.60047551,1044998.52772293,-14697.8706457401,#FF75C9F1
Vesta,Asteroid,Fe,-1289128.93241278,1030302.49301129,-15060.0498681889,#FF75C9F1
Vesta,Asteroid,Si,-1512420.06591979,1065173.65798847,511.060074019959,#FF75C9F1
Vesta,Asteroid,W,-1515465.30223254,1051165.48821433,-3617.20263149239,#FF75C9F1
Vesta,Asteroid,Co,-1515465.30223254,1051165.48821433,-3617.20263149239,#FF75C9F1
Vesta,Asteroid,Fe,-1509493.46992399,1050410.07810481,136.313636224499,#FF75C9F1
Vesta,Asteroid,Co,-1509493.45975879,1050410.06946033,136.314800258508,#FF75C9F1
Vesta,Asteroid,Pb,-1500601.4426394,1057444.37541715,3544.65088081524,#FF75C9F1
Vesta,Asteroid,Cu,-1493764.02134523,1056490.95708962,2896.69743811504,#FF75C9F1
Vesta,Asteroid,W,-1490902.63443425,1070896.75934768,-4837.07004649804,#FF75C9F1
Vesta,Asteroid,Ag,-1490905.70960011,1070897.67604055,-4836.56308266387,#FF75C9F1
Vesta,Asteroid,Ni,-1489413.7439292,1077889.36945041,2836.08353470399,#FF75C9F1
Vesta,Asteroid,Fe,-1489413.7439292,1077889.36945041,2836.08353470399,#FF75C9F1
Vesta,Asteroid,Fe,-1494655.04132786,1050073.01364895,-4839.99684802271,#FF75C9F1
Vesta,Asteroid,Au,-1494655.03272824,1050073.12899471,-4840.19067945905,#FF75C9F1
Vesta,Asteroid,Ice,-1511538.24188126,1036574.85870209,3749.78988800872,#FF75C9F1
Vesta,Asteroid,Au,-1320933.8878437,1036585.43854371,16894.7405172923,#FF75C9F1
Vesta,Asteroid,Pb,-1327271.37387892,1036574.41015174,16056.1795367637,#FF75C9F1
Vesta,Asteroid,Cu,-1327271.37387892,1036574.41015174,16056.1795367637,#FF75C9F1
Vesta,Asteroid,Ni,-1340832.59485034,1035699.01823396,15399.8805421951,#FF75C9F1
Vesta,Asteroid,W,-1340832.59485034,1035699.01823396,15399.8805421951,#FF75C9F1
Vesta,Asteroid,Cu,-1267415.28219176,1039472.24328705,12996.723811961,#FF75C9F1
Vesta,Asteroid,W,-1267415.28219176,1039472.24328705,12996.723811961,#FF75C9F1
Vesta,Asteroid,Au,-1263869.82136315,1029764.03997112,5802.33294232513,#FF75C9F1
Vesta,Asteroid,Ag,-1263869.82136315,1029764.03997112,5802.33294232513,#FF75C9F1
Vesta,Asteroid,Ni,-1256574.96534168,1028734.18862839,5361.24728359488,#FF75C9F1
Vesta,Asteroid,W,-1256574.96534168,1028734.18862839,5361.24728359488,#FF75C9F1
Vesta,Asteroid,Mg,-1247682.32096395,1035702.5917443,1076.75406804874,#FF75C9F1
Vesta,Asteroid,Co,-1246721.40842291,1035437.98740726,-9896.42707544862,#FF75C9F1
Vesta,Asteroid,Si,-1246721.40560381,1035437.87536208,-9896.48074661782,#FF75C9F1
Vesta,Asteroid,W,-1454192.68419282,1018296.34596916,10791.5576400401,#FF75C9F1
Vesta,Asteroid,Pt,-1450218.77940279,1040087.13115248,11188.5635962411,#FF75C9F1
Vesta,Asteroid,Fe,-1522137.83140368,922722.285641122,10466.8440109756,#FF75C9F1
Vesta,Asteroid,Fe,-1523394.83391497,915364.598911142,2998.12242254777,#FF75C9F1
Vesta,Asteroid,Cu Ag,-1245077.17797426,1027831.81973097,10932.3560817339,#FF75C9F1
Vesta,Asteroid,Au Mg,-1244768.64174631,1014465.63077005,917.884632820656,#FF75C9F1
Vesta,Asteroid,Si Pb,-1237979.56507264,1013891.9690225,318.788950154951,#FF75C9F1
Vesta,Asteroid,Pb,-1247241.00373559,1007047.41450121,3941.99506511765,#FF75C9F1
Vesta,Asteroid,Ag Co,-1233232.04821092,1006297.25372148,3816.0139348753,#FF75C9F1
Vesta,Asteroid,Si Co,-1226260.78618565,1005823.86126496,2578.35507332759,#FF75C9F1
Vesta,Asteroid,Ni W,-1224274.01701253,1019764.44016922,6553.56240637826,#FF75C9F1
Vesta,Asteroid,Si Au,-1228107.27207107,1026844.62156301,-7698.33025127424,#FF75C9F1
Vesta,Asteroid,Fe,-1223055.99434963,1019684.54322912,-4655.08962910397,#FF75C9F1
Vesta,Asteroid,Ti,-1243868.16491642,1013955.48182279,-10164.8269517609,#FF75C9F1
Vesta,Asteroid,Mg Ice,-1265806.81878603,1014996.55835347,2301.87498413181,#FF75C9F1
Vesta,Asteroid,Ni Cu,-1264701.83497334,1015442.59194788,-9070.2034977239,#FF75C9F1
Vesta,Asteroid,U Si,-1284312.09004312,1023620.6140512,-120.685259492724,#FF75C9F1
Vesta,Asteroid,Si,-1276426.29174417,1030209.6828142,-4616.24523589167,#FF75C9F1
Vesta,Asteroid,Si Cu,-1267308.64694951,1036726.4123345,-8520.2906253353,#FF75C9F1
Vesta,Asteroid,Ni,-1269872.44304309,1029437.89916718,-5313.96590048227,#FF75C9F1
Vesta,Asteroid,Fe Ni,-1278666.41495163,1015960.09774959,-8025.3752109742,#FF75C9F1
Vesta,Asteroid,Pb,-1297682.73101049,995483.475783955,3712.11464047532,#FF75C9F1
Vesta,Asteroid,Ti,-1298949.62205066,988097.22285619,-3958.74297252714,#FF75C9F1
Vesta,Asteroid,W,-1294107.86107893,974007.250562857,-7459.68728562116,#FF75C9F1
Vesta,Asteroid,W Si,-1314300.64007985,1018200.34138288,5421.26810860273,#FF75C9F1
Vesta,Asteroid,Cu Fe,-1290069.08006881,994902.812543908,-8185.59868751015,#FF75C9F1
Vesta,Asteroid,Ice,-1285006.67145816,987565.301332969,-4645.13146980631,#FF75C9F1
Vesta,Asteroid,Ice,-1285007.94110953,987566.783884213,-4469.50081923468,#FF75C9F1
Vesta,Asteroid,Au Si,-1287063.21738925,973409.933061421,-7926.60341161354,#FF75C9F1
Vesta,Asteroid,Ni,-1279992.70949795,973037.273849607,-8707.4707744555,#FF75C9F1
Vesta,Asteroid,Fe,-1296333.97907229,966738.671611265,-4210.15513583882,#FF75C9F1
Vesta,Asteroid,W,-1297153.55141749,967029.080733583,147.908290655776,#FF75C9F1
Vesta,Asteroid,Si Ice,-1295274.05000203,974180.787752316,3772.90604116158,#FF75C9F1
Vesta,Asteroid,W,-1277806.1018044,987300.022932164,-5111.09630452103,#FF75C9F1
Vesta,Asteroid,Ag Ni,-1267041.47427269,979529.832410596,1773.4557425081,#FF75C9F1
Vesta,Asteroid,Fe Co,-1274402.20771446,972816.571878962,2355.51831792288,#FF75C9F1
Vesta,Asteroid,Pb U,-1264135.47382747,986697.25797876,-5583.73901636905,#FF75C9F1
Vesta,Asteroid,Cu Fe,-1268866.40848657,993960.041534536,-9410.63838399954,#FF75C9F1
Vesta,Asteroid,Co Mg,-1297510.12928974,1024488.22985093,-10214.3878849064,#FF75C9F1
Vesta,Asteroid,Si,-1309338.78565503,1038909.3347626,-6060.96238527676,#FF75C9F1
Vesta,Asteroid,Si Cu,-1317216.38540952,1039800.36879298,5554.6885303236,#FF75C9F1
Vesta,Asteroid,Pb Mg,-1304283.46325879,1024764.39842105,-9571.15643261602,#FF75C9F1
Vesta,Asteroid,Pb,-1305554.95342622,1017778.60752414,-17448.9511640838,#FF75C9F1
Vesta,Asteroid,Pb,-1319242.0039615,1025204.73470118,1957.04063513666,#FF75C9F1
Vesta,Asteroid,Fe,-1318370.51253894,1025352.34502558,-8850.72334687621,#FF75C9F1
Vesta,Asteroid,Ni Si,-1298764.94894204,1024289.92907067,806.478831117851,#FF75C9F1
Vesta,Asteroid,Mg Fe,-1290145.33570105,1018891.90045729,11971.3146709258,#FF75C9F1
Vesta,Asteroid,W,-1286403.99696966,1016546.18945626,3401.24302125524,#FF75C9F1
Vesta,Asteroid,Ni,-1300554.17805266,1009827.47588701,-14773.4868502934,#FF75C9F1
Vesta,Asteroid,Ti,-1228742.50009923,1026999.24431831,3358.16337657476,#FF75C9F1
Vesta,Asteroid,Diamond,-1226840.60888402,1034295.98563208,-73.9406111985863,#FFAC75F1
Vesta,Asteroid,Diamond,-1226753.14790522,1034368.77788285,-100.795511211272,#FF75C9F1
Vesta,Asteroid,Au,-1226703.63475341,1034488.34814755,188.171499554996,#FF75C9F1
Vesta,Asteroid,W Au,-1207135.78555606,1068899.11782478,3149.61601738281,#FF75C9F1
Vesta,Asteroid,Fe Au,-1205422.44155956,1068640.64775451,-8875.60327583716,#FF75C9F1
Vesta,Asteroid,Fe Ti,-1177621.13446491,1067205.82739066,-3517.65878571176,#FF75C9F1
Vesta,Asteroid,Co Si,-1171609.94090823,1057209.77123513,2136.09425954915,#FF75C9F1
Vesta,Asteroid,Cu Si,-1176398.423673,1045567.34778731,252.365601528654,#FF75C9F1
Vesta,Asteroid,Co Pb,-1270131.54529492,1020267.5141162,12982.9644375739,#FF75C9F1
Vesta,Asteroid,Diamond,-1289260.9221106,1037757.83114197,3730.84558747806,#FF75C9F1
Vesta,Asteroid,Diamond,-1289289.90417371,1037854.22430691,3738.7743525254,#FF75C9F1
Vesta,Asteroid,Diamond,-1289223.66650667,1037975.66559574,3687.2397521595,#FF75C9F1
Vesta,Asteroid,Pt Mg,-1290577.36046864,1030397.36811843,-4091.42850005385,#FF75C9F1
Vesta,Asteroid,Diamond,-1268008.84840567,1008107.93965684,5548.62172615189,#FF75C9F1
